rms,Genre
0.25796926,Pop
0.34372854,Pop
0.38316834,Pop
0.39501545,Pop
0.3907254,Pop
0.36596477,Pop
0.35481513,Pop
0.3297421,Pop
0.3081774,Pop
0.2899883,Pop
0.29212886,Pop
0.30885682,Pop
0.31584093,Pop
0.30714333,Pop
0.29004976,Pop
0.2764577,Pop
0.30841064,Pop
0.32739073,Pop
0.37135667,Pop
0.3896507,Pop
0.37727475,Pop
0.36383274,Pop
0.32626277,Pop
0.30208305,Pop
0.28203496,Pop
0.27887902,Pop
0.2621276,Pop
0.25968105,Pop
0.24850088,Pop
0.22188513,Pop
0.20229295,Pop
0.17079175,Pop
0.32330853,Pop
0.51965207,Pop
0.6590028,Pop
0.75922054,Pop
0.760954,Pop
0.66290283,Pop
0.557173,Pop
0.43075812,Pop
0.3273199,Pop
0.3439215,Pop
0.3557669,Pop
0.35092556,Pop
0.3636842,Pop
0.33290157,Pop
0.2928505,Pop
0.29611284,Pop
0.29427007,Pop
0.33240274,Pop
0.34278813,Pop
0.35155448,Pop
0.35667458,Pop
0.33205292,Pop
0.3287361,Pop
0.31615394,Pop
0.30740094,Pop
0.29414833,Pop
0.30111375,Pop
0.32090682,Pop
0.3386261,Pop
0.3511364,Pop
0.33109108,Pop
0.315482,Pop
0.29020953,Pop
0.289163,Pop
0.32190508,Pop
0.35210264,Pop
0.36649203,Pop
0.3587733,Pop
0.3349382,Pop
0.2970512,Pop
0.27507165,Pop
0.26892346,Pop
0.25868982,Pop
0.2686643,Pop
0.29335523,Pop
0.30129784,Pop
0.30599084,Pop
0.29226616,Pop
0.27152172,Pop
0.25770146,Pop
0.2865172,Pop
0.31223646,Pop
0.3271481,Pop
0.333564,Pop
0.3048286,Pop
0.2846694,Pop
0.2625864,Pop
0.25121424,Pop
0.25260124,Pop
0.24406345,Pop
0.26154846,Pop
0.36104932,Pop
0.49718744,Pop
0.5513652,Pop
0.57253635,Pop
0.61501986,Pop
0.55405307,Pop
0.59898067,Pop
0.66778445,Pop
0.6818343,Pop
0.7339464,Pop
0.721142,Pop
0.63297373,Pop
0.5233383,Pop
0.38598132,Pop
0.22388981,Pop
0.21041898,Pop
0.2284704,Pop
0.25943044,Pop
0.29401562,Pop
0.3161806,Pop
0.3003332,Pop
0.2897161,Pop
0.39290446,Pop
0.56168187,Pop
0.6821588,Pop
0.73851204,Pop
0.7509815,Pop
0.64400643,Pop
0.53018844,Pop
0.46709558,Pop
0.35997212,Pop
0.3352685,Pop
0.3019443,Pop
0.26624215,Pop
0.2528249,Pop
0.24513263,Pop
0.24596868,Pop
0.2415705,Pop
0.26041204,Pop
0.2805478,Pop
0.31798247,Pop
0.33478126,Pop
0.31498334,Pop
0.29161188,Pop
0.24540955,Pop
0.2127278,Pop
0.20446771,Pop
0.20132208,Pop
0.23237629,Pop
0.25160375,Pop
0.26251888,Pop
0.2695179,Pop
0.2471164,Pop
0.23450936,Pop
0.23749815,Pop
0.25542915,Pop
0.27239725,Pop
0.2789051,Pop
0.27252373,Pop
0.2611922,Pop
0.24405755,Pop
0.23867665,Pop
0.24498159,Pop
0.23879394,Pop
0.24432884,Pop
0.24274191,Pop
0.22499697,Pop
0.213208,Pop
0.19357166,Pop
0.17632806,Pop
0.1743649,Pop
0.23719665,Pop
0.3998207,Pop
0.5888566,Pop
0.7075568,Pop
0.74759597,Pop
0.7176066,Pop
0.57247806,Pop
0.4343507,Pop
0.34133622,Pop
0.2597655,Pop
0.3006704,Pop
0.30112648,Pop
0.3031475,Pop
0.29923263,Pop
0.27014184,Pop
0.24954945,Pop
0.23139225,Pop
0.23505615,Pop
0.26372784,Pop
0.27122423,Pop
0.2714658,Pop
0.2606032,Pop
0.22798485,Pop
0.21575591,Pop
0.21323884,Pop
0.21805249,Pop
0.24987422,Pop
0.32534513,Pop
0.4190407,Pop
0.5519155,Pop
0.58699834,Pop
0.5849901,Pop
0.5435403,Pop
0.41888112,Pop
0.3731045,Pop
0.3363841,Pop
0.3093366,Pop
0.3055415,Pop
0.2902141,Pop
0.28455955,Pop
0.29489622,Pop
0.28376618,Pop
0.27157068,Pop
0.25771028,Pop
0.25270072,Pop
0.25507802,Pop
0.25170323,Pop
0.2419238,Pop
0.2148432,Pop
0.20062439,Pop
0.21898136,Pop
0.2306669,Pop
0.24192333,Pop
0.24512571,Pop
0.2217467,Pop
0.19858965,Pop
0.17784828,Pop
0.16109014,Pop
0.14787614,Pop
0.14577062,Pop
0.16353355,Pop
0.26311556,Pop
0.38678256,Pop
0.5134395,Pop
0.55077475,Pop
0.57653904,Pop
0.53273696,Pop
0.5059809,Pop
0.629428,Pop
0.7416862,Pop
0.76920956,Pop
0.7500946,Pop
0.6320348,Pop
0.418779,Pop
0.33359405,Pop
0.2582725,Pop
0.22807279,Pop
0.24139965,Pop
0.25538352,Pop
0.25848126,Pop
0.26656225,Pop
0.27392438,Pop
0.268055,Pop
0.3378857,Pop
0.4854055,Pop
0.6278629,Pop
0.7279763,Pop
0.7504155,Pop
0.68413156,Pop
0.5612988,Pop
0.41516155,Pop
0.30236745,Pop
0.24972707,Pop
0.23743354,Pop
0.25213483,Pop
0.255094,Pop
0.25872445,Pop
0.24594805,Pop
0.22729045,Pop
0.21820451,Pop
0.23985736,Pop
0.28303608,Pop
0.29602826,Pop
0.29467598,Pop
0.26012194,Pop
0.20512395,Pop
0.18229079,Pop
0.16668145,Pop
0.16516322,Pop
0.16835006,Pop
0.20032933,Pop
0.22608906,Pop
0.24109589,Pop
0.24763922,Pop
0.22762877,Pop
0.21420792,Pop
0.22188668,Pop
0.23572615,Pop
0.25627485,Pop
0.2637563,Pop
0.25779122,Pop
0.25020993,Pop
0.23618841,Pop
0.23324762,Pop
0.22673807,Pop
0.21931347,Pop
0.21590203,Pop
0.21509264,Pop
0.215223,Pop
0.23454756,Pop
0.25681484,Pop
0.27551273,Pop
0.2980051,Pop
0.38807297,Pop
0.51420075,Pop
0.6243891,Pop
0.70992154,Pop
0.7169222,Pop
0.64426476,Pop
0.5427595,Pop
0.4119977,Pop
0.2967119,Pop
0.29698336,Pop
0.33749315,Pop
0.37066227,Pop
0.40114462,Pop
0.3886151,Pop
0.35558933,Pop
0.3416729,Pop
0.3304772,Pop
0.3438179,Pop
0.35778335,Pop
0.35986328,Pop
0.36171016,Pop
0.34496996,Pop
0.3331039,Pop
0.3217931,Pop
0.317355,Pop
0.30791965,Pop
0.3078142,Pop
0.32713285,Pop
0.33484557,Pop
0.34465948,Pop
0.32337445,Pop
0.30313012,Pop
0.28457025,Pop
0.29266688,Pop
0.32899344,Pop
0.34176964,Pop
0.35475358,Pop
0.34472898,Pop
0.32993606,Pop
0.32735017,Pop
0.30962718,Pop
0.30433565,Pop
0.28147817,Pop
0.26591676,Pop
0.28537428,Pop
0.29169497,Pop
0.30878296,Pop
0.30635542,Pop
0.29103702,Pop
0.28113773,Pop
0.28798383,Pop
0.32067496,Pop
0.32925925,Pop
0.33905968,Pop
0.3258381,Pop
0.30297473,Pop
0.30211526,Pop
0.30248532,Pop
0.31286922,Pop
0.3100439,Pop
0.3149017,Pop
0.366058,Pop
0.49710542,Pop
0.54446065,Pop
0.56282455,Pop
0.61569273,Pop
0.55664223,Pop
0.6004432,Pop
0.66180694,Pop
0.6668815,Pop
0.70936584,Pop
0.7004346,Pop
0.62995774,Pop
0.5458664,Pop
0.43512806,Pop
0.30625367,Pop
0.281046,Pop
0.25856453,Pop
0.25512028,Pop
0.26199916,Pop
0.26342157,Pop
0.257587,Pop
0.25861093,Pop
0.3908962,Pop
0.5812653,Pop
0.7049721,Pop
0.7596884,Pop
0.76445246,Pop
0.64602774,Pop
0.521662,Pop
0.45673123,Pop
0.34757558,Pop
0.31291488,Pop
0.2915603,Pop
0.2503941,Pop
0.23125605,Pop
0.23389295,Pop
0.22605836,Pop
0.22499862,Pop
0.2593379,Pop
0.29165927,Pop
0.31481898,Pop
0.33457592,Pop
0.31945634,Pop
0.30326068,Pop
0.28269774,Pop
0.26095685,Pop
0.25095686,Pop
0.24083051,Pop
0.24090472,Pop
0.24440107,Pop
0.25128874,Pop
0.25069654,Pop
0.24811849,Pop
0.24316809,Pop
0.23808329,Pop
0.258393,Pop
0.27695012,Pop
0.28556138,Pop
0.28533274,Pop
0.27127436,Pop
0.25846806,Pop
0.25134155,Pop
0.25700903,Pop
0.2513859,Pop
0.24813479,Pop
0.2457195,Pop
0.29503918,Pop
0.42217734,Pop
0.51393694,Pop
0.5598106,Pop
0.5543013,Pop
0.49195564,Pop
0.4677785,Pop
0.5892816,Pop
0.6953801,Pop
0.72670335,Pop
0.71940225,Pop
0.5841558,Pop
0.44622,Pop
0.37834427,Pop
0.31854773,Pop
0.3251962,Pop
0.299871,Pop
0.27657548,Pop
0.25893083,Pop
0.25260207,Pop
0.24719788,Pop
0.24430713,Pop
0.2525229,Pop
0.2705503,Pop
0.28315917,Pop
0.29077613,Pop
0.2841983,Pop
0.2689577,Pop
0.2624989,Pop
0.2598535,Pop
0.25656018,Pop
0.2468531,Pop
0.24630001,Pop
0.24860007,Pop
0.2491041,Pop
0.24989206,Pop
0.23746787,Pop
0.2206826,Pop
0.233918,Pop
0.27537227,Pop
0.31249493,Pop
0.32471702,Pop
0.3195832,Pop
0.28223735,Pop
0.2340203,Pop
0.21317062,Pop
0.18963449,Pop
0.1795902,Pop
0.17632003,Pop
0.1769178,Pop
0.19710997,Pop
0.22322032,Pop
0.24087878,Pop
0.24587087,Pop
0.2308087,Pop
0.2344063,Pop
0.23628443,Pop
0.249924,Pop
0.2623465,Pop
0.24257341,Pop
0.22191451,Pop
0.19159448,Pop
0.16682594,Pop
0.17203152,Pop
0.20914343,Pop
0.23422857,Pop
0.29048827,Pop
0.38858706,Pop
0.48521975,Pop
0.5301607,Pop
0.5619248,Pop
0.52550894,Pop
0.49042073,Pop
0.5928992,Pop
0.7061055,Pop
0.7335361,Pop
0.73483276,Pop
0.63636696,Pop
0.4467728,Pop
0.36468896,Pop
0.2802884,Pop
0.24759378,Pop
0.26301718,Pop
0.2735349,Pop
0.2652773,Pop
0.2515531,Pop
0.23676355,Pop
0.22381642,Pop
0.31470138,Pop
0.4605445,Pop
0.62455,Pop
0.72564137,Pop
0.7474757,Pop
0.690428,Pop
0.555436,Pop
0.41580474,Pop
0.3146518,Pop
0.27808577,Pop
0.27658886,Pop
0.29039448,Pop
0.27845007,Pop
0.2513032,Pop
0.21981673,Pop
0.19162807,Pop
0.1872253,Pop
0.23303299,Pop
0.27305284,Pop
0.291911,Pop
0.30642986,Pop
0.28157848,Pop
0.25799525,Pop
0.24312831,Pop
0.21605328,Pop
0.21064517,Pop
0.2077215,Pop
0.20818244,Pop
0.23014905,Pop
0.2485118,Pop
0.24948251,Pop
0.24922676,Pop
0.23845851,Pop
0.23310834,Pop
0.24692363,Pop
0.26621124,Pop
0.2757948,Pop
0.27381155,Pop
0.2589225,Pop
0.2412082,Pop
0.22856838,Pop
0.21581401,Pop
0.2084146,Pop
0.20860296,Pop
0.20541616,Pop
0.20396195,Pop
0.21287324,Pop
0.20916362,Pop
0.21194018,Pop
0.21822098,Pop
0.27661514,Pop
0.30330098,Pop
0.3316088,Pop
0.32614365,Pop
0.26891205,Pop
0.22459319,Pop
0.19556288,Pop
0.1994374,Pop
0.20654196,Pop
0.24570806,Pop
0.25657904,Pop
0.26215667,Pop
0.27936098,Pop
0.25380117,Pop
0.21427375,Pop
0.19248332,Pop
0.15312536,Pop
0.14378501,Pop
0.15161423,Pop
0.199698,Pop
0.19963615,Pop
0.20541991,Pop
0.21922159,Pop
0.19802694,Pop
0.1943702,Pop
0.17501046,Pop
0.1483065,Pop
0.15125094,Pop
0.18495697,Pop
0.21584739,Pop
0.23262286,Pop
0.21106741,Pop
0.1772962,Pop
0.17611729,Pop
0.18585655,Pop
0.21631278,Pop
0.2445602,Pop
0.23330092,Pop
0.21361007,Pop
0.17954916,Pop
0.13313912,Pop
0.10588585,Pop
0.07856493,Pop
0.10821415,Pop
0.15828812,Pop
0.20770705,Pop
0.23323311,Pop
0.22524336,Pop
0.196539,Pop
0.14634815,Pop
0.13283668,Pop
0.13756824,Pop
0.17236422,Pop
0.20489474,Pop
0.20084272,Pop
0.19283961,Pop
0.15917465,Pop
0.11256925,Pop
0.10796296,Pop
0.1348021,Pop
0.15945835,Pop
0.17721535,Pop
0.17694327,Pop
0.15350254,Pop
0.124184504,Pop
0.08978337,Pop
0.08521145,Pop
0.1302739,Pop
0.18193938,Pop
0.20026611,Pop
0.20324536,Pop
0.18069017,Pop
0.13119897,Pop
0.11584272,Pop
0.13765314,Pop
0.16516481,Pop
0.18315914,Pop
0.19481292,Pop
0.18183535,Pop
0.1658936,Pop
0.14706501,Pop
0.11957299,Pop
0.09943723,Pop
0.106685,Pop
0.15649046,Pop
0.17779312,Pop
0.17943032,Pop
0.16513751,Pop
0.11340216,Pop
0.07119347,Pop
0.053071015,Pop
0.037289586,Pop
0.07032213,Pop
0.094774336,Pop
0.12068059,Pop
0.14868724,Pop
0.14633885,Pop
0.15050317,Pop
0.14657012,Pop
0.16470943,Pop
0.22326623,Pop
0.24670939,Pop
0.2533867,Pop
0.23329344,Pop
0.18212077,Pop
0.15665074,Pop
0.15602955,Pop
0.16253385,Pop
0.15992653,Pop
0.1476123,Pop
0.14117913,Pop
0.15146707,Pop
0.14984848,Pop
0.13625526,Pop
0.113033004,Pop
0.06677715,Pop
0.095607966,Pop
0.17237882,Pop
0.2252391,Pop
0.23770423,Pop
0.22738418,Pop
0.18467261,Pop
0.11965304,Pop
0.09345294,Pop
0.08028517,Pop
0.14534843,Pop
0.16576393,Pop
0.18860202,Pop
0.21045941,Pop
0.18675552,Pop
0.16844963,Pop
0.1410726,Pop
0.11439382,Pop
0.08846686,Pop
0.17767914,Pop
0.2,Pop
0.20178996,Pop
0.20179352,Pop
0.13806677,Pop
0.114815645,Pop
0.113277115,Pop
0.1169831,Pop
0.12045094,Pop
0.12406543,Pop
0.12664634,Pop
0.12657374,Pop
0.12094363,Pop
0.11374597,Pop
0.10541042,Pop
0.1352063,Pop
0.17325988,Pop
0.19124782,Pop
0.20479864,Pop
0.19550095,Pop
0.1751959,Pop
0.15471144,Pop
0.13352656,Pop
0.11292912,Pop
0.08941459,Pop
0.095688306,Pop
0.12231691,Pop
0.14083223,Pop
0.15529457,Pop
0.1626746,Pop
0.1575045,Pop
0.17768303,Pop
0.22045898,Pop
0.2493351,Pop
0.2607067,Pop
0.24726407,Pop
0.20993668,Pop
0.17531338,Pop
0.14797996,Pop
0.12498284,Pop
0.09797872,Pop
0.066923074,Pop
0.071620345,Pop
0.10429711,Pop
0.16246982,Pop
0.18587169,Pop
0.17877536,Pop
0.16312246,Pop
0.13733774,Pop
0.12987919,Pop
0.18672787,Pop
0.21910968,Pop
0.23010963,Pop
0.23671746,Pop
0.20960236,Pop
0.18553422,Pop
0.18353888,Pop
0.18483932,Pop
0.19443077,Pop
0.20498931,Pop
0.18961462,Pop
0.16477032,Pop
0.1344285,Pop
0.13311,Pop
0.1635823,Pop
0.36460203,Pop
0.539417,Pop
0.69477445,Pop
0.72409326,Pop
0.7014801,Pop
0.5982535,Pop
0.41433996,Pop
0.37688458,Pop
0.2856673,Pop
0.25172257,Pop
0.23139481,Pop
0.18018001,Pop
0.14703804,Pop
0.13276476,Pop
0.12382812,Pop
0.105089076,Pop
0.110355206,Pop
0.14879662,Pop
0.18833683,Pop
0.18762182,Pop
0.1814258,Pop
0.1465666,Pop
0.079561695,Pop
0.07155905,Pop
0.058613416,Pop
0.059652377,Pop
0.15738298,Pop
0.34188327,Pop
0.55163586,Pop
0.7121334,Pop
0.7727422,Pop
0.79362816,Pop
0.69655776,Pop
0.5566149,Pop
0.48167342,Pop
0.3712889,Pop
0.35498965,Pop
0.34070247,Pop
0.31414646,Pop
0.283403,Pop
0.252945,Pop
0.2466804,Pop
0.23752314,Pop
0.23626147,Pop
0.23215242,Pop
0.2150549,Pop
0.1952735,Pop
0.17341544,Pop
0.13010705,Pop
0.12773149,Pop
0.17606889,Pop
0.19165216,Pop
0.20039682,Pop
0.1857825,Pop
0.12764904,Pop
0.080991276,Pop
0.051105373,Pop
0.038820274,Pop
0.12640744,Pop
0.19872881,Pop
0.2262386,Pop
0.2317037,Pop
0.19736683,Pop
0.123852946,Pop
0.05989481,Pop
0.0248763,Pop
0.31881675,Pop
0.51175976,Pop
0.69779485,Pop
0.77551484,Pop
0.85397017,Pop
0.80306673,Pop
0.6700203,Pop
0.6012698,Pop
0.3854882,Pop
0.2981673,Pop
0.30838057,Pop
0.3181276,Pop
0.34361252,Pop
0.36298513,Pop
0.34997836,Pop
0.34032726,Pop
0.33940423,Pop
0.34588566,Pop
0.3556022,Pop
0.36227858,Pop
0.3580624,Pop
0.33678406,Pop
0.29614416,Pop
0.24259707,Pop
0.1760103,Pop
0.11120411,Pop
0.15521732,Pop
0.18141146,Pop
0.21124437,Pop
0.25855345,Pop
0.25482386,Pop
0.28621346,Pop
0.33303973,Pop
0.37329194,Pop
0.412225,Pop
0.41507602,Pop
0.40035927,Pop
0.36600107,Pop
0.33776292,Pop
0.3282897,Pop
0.3125783,Pop
0.2958398,Pop
0.28836343,Pop
0.27586567,Pop
0.25376993,Pop
0.24677286,Pop
0.21043123,Pop
0.17707048,Pop
0.16092497,Pop
0.1458393,Pop
0.17398475,Pop
0.22918408,Pop
0.27049392,Pop
0.3089099,Pop
0.35255864,Pop
0.3490101,Pop
0.35374677,Pop
0.35445577,Pop
0.33342922,Pop
0.3344476,Pop
0.33749872,Pop
0.38393494,Pop
0.5162786,Pop
0.576918,Pop
0.6102578,Pop
0.6319391,Pop
0.5518045,Pop
0.5783935,Pop
0.6689821,Pop
0.6835002,Pop
0.71020764,Pop
0.6722498,Pop
0.53082365,Pop
0.42985463,Pop
0.32970008,Pop
0.23436338,Pop
0.23339187,Pop
0.22570486,Pop
0.20852359,Pop
0.2118746,Pop
0.21549891,Pop
0.23307462,Pop
0.2767073,Pop
0.3966289,Pop
0.5334908,Pop
0.6801131,Pop
0.7197413,Pop
0.7317304,Pop
0.6567879,Pop
0.5003652,Pop
0.43005365,Pop
0.29544532,Pop
0.25258106,Pop
0.2553924,Pop
0.23836225,Pop
0.20587346,Pop
0.18004282,Pop
0.13629128,Pop
0.10744841,Pop
0.16069803,Pop
0.22073014,Pop
0.28463614,Pop
0.32209915,Pop
0.3408342,Pop
0.3496867,Pop
0.34497315,Pop
0.34750146,Pop
0.3481701,Pop
0.3415797,Pop
0.33445445,Pop
0.33204806,Pop
0.32267302,Pop
0.31779808,Pop
0.3176489,Pop
0.31003535,Pop
0.3057711,Pop
0.32049352,Pop
0.32362524,Pop
0.32803956,Pop
0.3276975,Pop
0.31682158,Pop
0.3034261,Pop
0.29013923,Pop
0.2812853,Pop
0.25893652,Pop
0.24516752,Pop
0.23236603,Pop
0.28822365,Pop
0.4145019,Pop
0.50256974,Pop
0.55054176,Pop
0.56974214,Pop
0.5303268,Pop
0.5397188,Pop
0.66929287,Pop
0.7765886,Pop
0.7975037,Pop
0.756724,Pop
0.61840117,Pop
0.4114362,Pop
0.31230342,Pop
0.276841,Pop
0.2584908,Pop
0.28827703,Pop
0.31019795,Pop
0.3109256,Pop
0.3041833,Pop
0.28627738,Pop
0.25415117,Pop
0.2610583,Pop
0.26799175,Pop
0.28228718,Pop
0.28245604,Pop
0.2634699,Pop
0.25200012,Pop
0.23708442,Pop
0.21426027,Pop
0.18631183,Pop
0.15695581,Pop
0.1508174,Pop
0.19438979,Pop
0.23464054,Pop
0.29365873,Pop
0.3073942,Pop
0.30223882,Pop
0.30911958,Pop
0.31036463,Pop
0.33396283,Pop
0.34056577,Pop
0.32273656,Pop
0.27493456,Pop
0.20788921,Pop
0.15579979,Pop
0.1282604,Pop
0.11581931,Pop
0.11417193,Pop
0.12037861,Pop
0.148643,Pop
0.17368738,Pop
0.18887025,Pop
0.19439065,Pop
0.18324523,Pop
0.18821485,Pop
0.2150436,Pop
0.26550105,Pop
0.3126594,Pop
0.32802188,Pop
0.32758194,Pop
0.31799987,Pop
0.29653528,Pop
0.29039723,Pop
0.29104874,Pop
0.28546613,Pop
0.3279814,Pop
0.4472749,Pop
0.5533344,Pop
0.62476027,Pop
0.6410828,Pop
0.571076,Pop
0.51934993,Pop
0.5701187,Pop
0.67935,Pop
0.71072894,Pop
0.7323338,Pop
0.63574296,Pop
0.4649878,Pop
0.40813518,Pop
0.2903876,Pop
0.26018715,Pop
0.23667501,Pop
0.19608785,Pop
0.18230554,Pop
0.23844114,Pop
0.26959184,Pop
0.30573362,Pop
0.36702955,Pop
0.4821877,Pop
0.63900447,Pop
0.71788204,Pop
0.7476595,Pop
0.69412035,Pop
0.54039735,Pop
0.4155631,Pop
0.29706848,Pop
0.2026394,Pop
0.20320548,Pop
0.18785696,Pop
0.20139785,Pop
0.20519786,Pop
0.21044594,Pop
0.210977,Pop
0.17656404,Pop
0.20500144,Pop
0.24578798,Pop
0.32011878,Pop
0.37021637,Pop
0.39258954,Pop
0.4104217,Pop
0.3969586,Pop
0.38465706,Pop
0.37370408,Pop
0.3631631,Pop
0.35537177,Pop
0.3583467,Pop
0.3605139,Pop
0.35571313,Pop
0.3486959,Pop
0.33923632,Pop
0.3302359,Pop
0.314374,Pop
0.2940003,Pop
0.31133357,Pop
0.2986469,Pop
0.29456943,Pop
0.29401404,Pop
0.25553107,Pop
0.2569928,Pop
0.2585801,Pop
0.26061013,Pop
0.28456843,Pop
0.3029265,Pop
0.30789515,Pop
0.29238227,Pop
0.24402195,Pop
0.17671931,Pop
0.2976928,Pop
0.4681351,Pop
0.6424388,Pop
0.7188928,Pop
0.80617714,Pop
0.7670879,Pop
0.65097284,Pop
0.5850663,Pop
0.38348803,Pop
0.29177296,Pop
0.294811,Pop
0.30768442,Pop
0.3283663,Pop
0.35395932,Pop
0.34043488,Pop
0.32848158,Pop
0.32896397,Pop
0.330346,Pop
0.33551085,Pop
0.34675604,Pop
0.34023392,Pop
0.32444146,Pop
0.3008006,Pop
0.2539062,Pop
0.20190467,Pop
0.14786236,Pop
0.10863935,Pop
0.16064925,Pop
0.19895227,Pop
0.24203129,Pop
0.26809108,Pop
0.2960697,Pop
0.3437963,Pop
0.36560577,Pop
0.40240148,Pop
0.4068646,Pop
0.39005163,Pop
0.3752287,Pop
0.35115126,Pop
0.32969692,Pop
0.3119052,Pop
0.2977779,Pop
0.26780984,Pop
0.2664276,Pop
0.24142915,Pop
0.22994147,Pop
0.23480238,Pop
0.1921849,Pop
0.17980815,Pop
0.1731926,Pop
0.18979321,Pop
0.23972426,Pop
0.2745898,Pop
0.30529806,Pop
0.33730677,Pop
0.33100462,Pop
0.3325914,Pop
0.32929608,Pop
0.3189849,Pop
0.32137734,Pop
0.32923952,Pop
0.37996057,Pop
0.49883518,Pop
0.5717538,Pop
0.6041213,Pop
0.6235355,Pop
0.5484217,Pop
0.559487,Pop
0.6519138,Pop
0.68125266,Pop
0.71924704,Pop
0.683128,Pop
0.54603904,Pop
0.43480903,Pop
0.32060823,Pop
0.22592546,Pop
0.2231613,Pop
0.2145464,Pop
0.19852455,Pop
0.20537414,Pop
0.21723443,Pop
0.23338066,Pop
0.27107736,Pop
0.40754285,Pop
0.540592,Pop
0.6748923,Pop
0.722248,Pop
0.72283596,Pop
0.6449083,Pop
0.4989165,Pop
0.41754568,Pop
0.28761446,Pop
0.24858652,Pop
0.23627356,Pop
0.22985162,Pop
0.21828982,Pop
0.20632519,Pop
0.19055137,Pop
0.1542005,Pop
0.16350074,Pop
0.21469282,Pop
0.28080714,Pop
0.32233047,Pop
0.33738127,Pop
0.34285936,Pop
0.3352764,Pop
0.33531573,Pop
0.34339267,Pop
0.33787155,Pop
0.33445713,Pop
0.32972908,Pop
0.31442437,Pop
0.31050622,Pop
0.30766043,Pop
0.30180034,Pop
0.30566022,Pop
0.31170404,Pop
0.3142952,Pop
0.31221357,Pop
0.30513018,Pop
0.2942416,Pop
0.28261462,Pop
0.2795955,Pop
0.27912092,Pop
0.27377242,Pop
0.26306975,Pop
0.2554304,Pop
0.25064808,Pop
0.2387462,Pop
0.22573623,Pop
0.19889635,Pop
0.16002198,Pop
0.18521988,Pop
0.3412172,Pop
0.5655755,Pop
0.73503864,Pop
0.78054416,Pop
0.74953425,Pop
0.61672866,Pop
0.40379545,Pop
0.30215245,Pop
0.29520893,Pop
0.308183,Pop
0.3315922,Pop
0.32620013,Pop
0.29150778,Pop
0.27151304,Pop
0.26217586,Pop
0.26120982,Pop
0.26665962,Pop
0.27079377,Pop
0.28626168,Pop
0.29320005,Pop
0.28528583,Pop
0.26499736,Pop
0.24978203,Pop
0.2214694,Pop
0.18822102,Pop
0.17023823,Pop
0.23690961,Pop
0.37134388,Pop
0.5088987,Pop
0.57688653,Pop
0.58249676,Pop
0.5527784,Pop
0.44556287,Pop
0.3993514,Pop
0.37835822,Pop
0.33027536,Pop
0.32098013,Pop
0.25718188,Pop
0.19219844,Pop
0.14733265,Pop
0.12432843,Pop
0.121323906,Pop
0.13771728,Pop
0.16509564,Pop
0.18526557,Pop
0.19778523,Pop
0.19979332,Pop
0.18872231,Pop
0.17590816,Pop
0.19981022,Pop
0.21906735,Pop
0.26664582,Pop
0.31554255,Pop
0.3171405,Pop
0.32067123,Pop
0.3104147,Pop
0.28215864,Pop
0.28826106,Pop
0.29232106,Pop
0.28606346,Pop
0.36431894,Pop
0.4677412,Pop
0.5733634,Pop
0.63343906,Pop
0.635014,Pop
0.57396126,Pop
0.51988107,Pop
0.57470554,Pop
0.68638474,Pop
0.7176629,Pop
0.7378724,Pop
0.6485563,Pop
0.4741624,Pop
0.41379654,Pop
0.2949691,Pop
0.265635,Pop
0.2539831,Pop
0.21842384,Pop
0.20848374,Pop
0.24766469,Pop
0.26711506,Pop
0.29103917,Pop
0.36375883,Pop
0.4854715,Pop
0.63586605,Pop
0.7140548,Pop
0.7385271,Pop
0.6833718,Pop
0.5350436,Pop
0.41278517,Pop
0.29999444,Pop
0.24166965,Pop
0.27288836,Pop
0.26449937,Pop
0.23855928,Pop
0.18413986,Pop
0.10501895,Pop
0.07134009,Pop
0.062460527,Pop
0.15079528,Pop
0.2169514,Pop
0.320307,Pop
0.3650972,Pop
0.38433194,Pop
0.39883393,Pop
0.3585207,Pop
0.33903518,Pop
0.3266584,Pop
0.31342906,Pop
0.31386745,Pop
0.3326893,Pop
0.3439529,Pop
0.35076663,Pop
0.35387048,Pop
0.3543376,Pop
0.35081977,Pop
0.35158792,Pop
0.3464786,Pop
0.3780799,Pop
0.3778701,Pop
0.3714111,Pop
0.37953088,Pop
0.34140152,Pop
0.32988554,Pop
0.32554907,Pop
0.31644446,Pop
0.32063165,Pop
0.315914,Pop
0.31170037,Pop
0.29208004,Pop
0.26206896,Pop
0.24997668,Pop
0.33384266,Pop
0.4681439,Pop
0.6466157,Pop
0.7140643,Pop
0.80365545,Pop
0.7789382,Pop
0.65749764,Pop
0.59763783,Pop
0.41636088,Pop
0.33386892,Pop
0.31506217,Pop
0.32166708,Pop
0.33758572,Pop
0.35249886,Pop
0.3574931,Pop
0.34681576,Pop
0.34565464,Pop
0.36901027,Pop
0.38175243,Pop
0.388361,Pop
0.38492742,Pop
0.35269347,Pop
0.3145707,Pop
0.2681659,Pop
0.21479094,Pop
0.17067505,Pop
0.15207261,Pop
0.16379236,Pop
0.18533768,Pop
0.22213875,Pop
0.24057484,Pop
0.28135437,Pop
0.33129168,Pop
0.36371794,Pop
0.4077391,Pop
0.41344368,Pop
0.40306115,Pop
0.38292035,Pop
0.3596753,Pop
0.34904546,Pop
0.34256086,Pop
0.33637387,Pop
0.31221342,Pop
0.28763205,Pop
0.25543454,Pop
0.23310976,Pop
0.21688893,Pop
